timestamp,localized,ambient_long,infrared_long,red_long,ambient_short,infrared_short,red_short
1692167171458,2023-08-15T23:26:11.458(UTC-07:00),17.16443,5.84969,4.21942,14.44370,16.37052,8.65740
1692167171532,2023-08-15T23:26:11.532(UTC-07:00),17.18209,5.80335,4.25953,14.46041,16.22354,8.58504
1692167171569,2023-08-15T23:26:11.569(UTC-07:00),17.17680,5.80560,4.21830,14.45078,16.16631,8.53475
1692167171607,2023-08-15T23:26:11.607(UTC-07:00),17.17694,5.80091,4.22744,14.44967,16.13682,8.51712
1692167171674,2023-08-15T23:26:11.674(UTC-07:00),17.18283,5.85234,4.23515,14.42623,16.25114,8.55191
1692167171712,2023-08-15T23:26:11.712(UTC-07:00),17.18777,5.84057,4.27253,14.45551,16.25557,8.61802
1692167171749,2023-08-15T23:26:11.749(UTC-07:00),17.16878,5.84842,4.22337,14.43939,16.27943,8.55993
1692167171817,2023-08-15T23:26:11.817(UTC-07:00),17.18862,5.84132,4.26529,14.43915,16.30777,8.59061
1692167171854,2023-08-15T23:26:11.854(UTC-07:00),17.16589,5.86450,4.26083,14.43099,16.38096,8.62406
1692167171892,2023-08-15T23:26:11.892(UTC-07:00),17.17481,5.93026,4.28322,14.40719,16.50757,8.66271
1692167171967,2023-08-15T23:26:11.967(UTC-07:00),17.16321,5.96279,4.30511,14.38909,16.61516,8.72450
1692167171997,2023-08-15T23:26:11.997(UTC-07:00),17.17378,5.95150,4.33397,14.42517,16.67982,8.78992
1692167172034,2023-08-15T23:26:12.034(UTC-07:00),17.16984,5.99275,4.33006,14.40586,16.79066,8.80980
1692167172110,2023-08-15T23:26:12.110(UTC-07:00),17.19652,5.97494,4.35789,14.43605,16.83757,8.87233
1692167172147,2023-08-15T23:26:12.147(UTC-07:00),17.19660,6.01939,4.33901,14.43497,16.95601,8.89948
1692167172178,2023-08-15T23:26:12.178(UTC-07:00),17.16789,6.06212,4.35174,14.39245,17.06723,8.92717
1692167172252,2023-08-15T23:26:12.252(UTC-07:00),17.20802,6.08938,4.38397,14.42230,17.16643,9.00812
1692167172289,2023-08-15T23:26:12.289(UTC-07:00),17.20673,6.04928,4.37568,14.42968,17.08106,9.01365
1692167172327,2023-08-15T23:26:12.327(UTC-07:00),17.20168,5.96753,4.33191,14.41337,16.61789,8.83959
1692167172395,2023-08-15T23:26:12.395(UTC-07:00),17.18643,5.89614,4.31775,14.40034,16.29394,8.64788
1692167172431,2023-08-15T23:26:12.431(UTC-07:00),17.18962,5.84782,4.30027,14.41451,16.14518,8.55890
1692167172469,2023-08-15T23:26:12.469(UTC-07:00),17.18203,5.85460,4.28238,14.39105,16.08956,8.51354
1692167172537,2023-08-15T23:26:12.537(UTC-07:00),17.14943,5.89434,4.27916,14.36136,16.12695,8.49138
1692167172575,2023-08-15T23:26:12.575(UTC-07:00),17.18353,5.87871,4.33018,14.37587,16.16162,8.59422
1692167172612,2023-08-15T23:26:12.612(UTC-07:00),17.18423,5.89012,4.31635,14.37895,16.14070,8.59400
1692167172687,2023-08-15T23:26:12.687(UTC-07:00),17.17051,5.89448,4.30876,14.35146,16.12451,8.54958
1692167172718,2023-08-15T23:26:12.718(UTC-07:00),17.19399,5.89933,4.33897,14.36130,16.13816,8.58034
1692167172754,2023-08-15T23:26:12.754(UTC-07:00),17.14317,5.90857,4.33784,14.34979,16.19300,8.58072
1692167172829,2023-08-15T23:26:12.829(UTC-07:00),17.16875,5.90523,4.34777,14.36435,16.25198,8.63093
1692167172867,2023-08-15T23:26:12.867(UTC-07:00),17.16339,5.93939,4.33201,14.34586,16.32673,8.63626
1692167172897,2023-08-15T23:26:12.897(UTC-07:00),17.18504,5.94405,4.35860,14.36744,16.39519,8.69615
1692167172972,2023-08-15T23:26:12.972(UTC-07:00),17.15315,5.97764,4.33762,14.33133,16.47341,8.70808
1692167173009,2023-08-15T23:26:13.009(UTC-07:00),17.15570,5.99224,4.37455,14.33819,16.55486,8.77278
1692167173047,2023-08-15T23:26:13.047(UTC-07:00),17.16580,5.99891,4.38202,14.34458,16.60819,8.79428
1692167173114,2023-08-15T23:26:13.114(UTC-07:00),17.13517,6.02116,4.37048,14.31782,16.70294,8.79808
1692167173152,2023-08-15T23:26:13.152(UTC-07:00),17.15647,6.06126,4.39920,14.32343,16.78286,8.85881
1692167173189,2023-08-15T23:26:13.189(UTC-07:00),17.14669,6.02914,4.41237,14.32714,16.73560,8.88085
1692167173264,2023-08-15T23:26:13.264(UTC-07:00),17.15857,5.98085,4.39130,14.32533,16.39312,8.75677
1692167173295,2023-08-15T23:26:13.295(UTC-07:00),17.16354,5.91571,4.35099,14.32053,16.12466,8.59197
1692167173332,2023-08-15T23:26:13.332(UTC-07:00),17.17499,5.90001,4.34239,14.32978,16.02959,8.52936
1692167173407,2023-08-15T23:26:13.407(UTC-07:00),17.15804,5.88298,4.33320,14.31744,15.92661,8.49097
1692167173437,2023-08-15T23:26:13.437(UTC-07:00),17.16877,5.89337,4.34616,14.32366,15.96238,8.48892
1692167173474,2023-08-15T23:26:13.474(UTC-07:00),17.17438,5.89728,4.35710,14.31548,15.99810,8.51116
1692167173550,2023-08-15T23:26:13.550(UTC-07:00),17.16811,5.88746,4.35290,14.33234,15.98771,8.50524
1692167173587,2023-08-15T23:26:13.587(UTC-07:00),17.17033,5.90713,4.34828,14.30908,16.02182,8.50294
1692167173617,2023-08-15T23:26:13.617(UTC-07:00),17.17451,5.88931,4.35017,14.32101,16.01138,8.51777
1692167173692,2023-08-15T23:26:13.692(UTC-07:00),17.15014,5.93700,4.32223,14.28938,16.11148,8.49419
1692167173730,2023-08-15T23:26:13.730(UTC-07:00),17.15835,5.93958,4.39488,14.29523,16.18198,8.59947
1692167173767,2023-08-15T23:26:13.767(UTC-07:00),17.17782,5.99010,4.42021,14.30844,16.27182,8.63695
1692167173835,2023-08-15T23:26:13.835(UTC-07:00),17.16356,6.00834,4.39402,14.28066,16.37548,8.64317
1692167173872,2023-08-15T23:26:13.872(UTC-07:00),17.14955,6.01871,4.42082,14.27714,16.45352,8.70225
1692167173909,2023-08-15T23:26:13.909(UTC-07:00),17.14378,6.06227,4.42202,14.25700,16.55847,8.70316
1692167173977,2023-08-15T23:26:13.977(UTC-07:00),17.15196,6.06310,4.46472,14.26977,16.66351,8.79127
1692167174014,2023-08-15T23:26:14.014(UTC-07:00),17.16549,6.08981,4.45757,14.28324,16.77191,8.82898
1692167174052,2023-08-15T23:26:14.052(UTC-07:00),17.14750,6.12772,4.43475,14.25447,16.84347,8.83581
1692167174127,2023-08-15T23:26:14.127(UTC-07:00),17.14360,6.06053,4.47391,14.25170,16.54910,8.83474
1692167174158,2023-08-15T23:26:14.158(UTC-07:00),17.15686,6.00651,4.40663,14.25568,16.25793,8.62346
1692167174194,2023-08-15T23:26:14.194(UTC-07:00),17.15771,5.96665,4.40195,14.26696,16.10353,8.52840
1692167174269,2023-08-15T23:26:14.269(UTC-07:00),17.16744,5.97098,4.39936,14.23760,16.03694,8.48331
1692167174307,2023-08-15T23:26:14.307(UTC-07:00),17.14233,5.98709,4.41272,14.22065,16.01873,8.45707
1692167174337,2023-08-15T23:26:14.337(UTC-07:00),17.15639,5.98669,4.41685,14.23786,16.06834,8.48711
1692167174412,2023-08-15T23:26:14.412(UTC-07:00),17.16288,5.97480,4.41634,14.25295,16.03340,8.48649
1692167174449,2023-08-15T23:26:14.449(UTC-07:00),17.15286,5.99909,4.39514,14.24010,16.03953,8.47667
1692167174487,2023-08-15T23:26:14.487(UTC-07:00),17.18220,5.94785,4.40567,14.26845,16.01631,8.49394
1692167174554,2023-08-15T23:26:14.554(UTC-07:00),17.16260,5.99412,4.39235,14.24664,16.11359,8.49947
1692167174592,2023-08-15T23:26:14.592(UTC-07:00),17.15148,5.99203,4.42744,14.23647,16.14590,8.54625
1692167174629,2023-08-15T23:26:14.629(UTC-07:00),17.14659,6.02971,4.43263,14.21818,16.24845,8.57538
1692167174704,2023-08-15T23:26:14.704(UTC-07:00),17.15284,6.03968,4.45193,14.22451,16.29292,8.61067
1692167174735,2023-08-15T23:26:14.735(UTC-07:00),17.13661,6.09051,4.45494,14.18893,16.36385,8.62107
1692167174771,2023-08-15T23:26:14.771(UTC-07:00),17.14914,6.07691,4.49567,14.21402,16.41361,8.66832
1692167174847,2023-08-15T23:26:14.847(UTC-07:00),17.12489,6.09221,4.47722,14.18595,16.45844,8.66923
1692167174877,2023-08-15T23:26:14.877(UTC-07:00),17.13147,6.09907,4.48119,14.19366,16.43797,8.68618
1692167174914,2023-08-15T23:26:14.914(UTC-07:00),17.12230,6.00186,4.46446,14.17680,16.12819,8.61113
1692167174989,2023-08-15T23:26:14.989(UTC-07:00),17.14926,5.95235,4.45159,14.20838,15.86186,8.46898
1692167175027,2023-08-15T23:26:15.027(UTC-07:00),17.14340,5.96691,4.41234,14.19156,15.78979,8.37994
1692167175057,2023-08-15T23:26:15.057(UTC-07:00),17.14465,5.93558,4.43287,14.19547,15.70870,8.36815
1692167175132,2023-08-15T23:26:15.132(UTC-07:00),17.14741,5.96988,4.40212,14.17962,15.73635,8.30908
1692167175169,2023-08-15T23:26:15.169(UTC-07:00),17.15939,5.94790,4.44429,14.19875,15.73672,8.35279
1692167175207,2023-08-15T23:26:15.207(UTC-07:00),17.15624,5.93583,4.41015,14.20496,15.70155,8.31716
1692167175274,2023-08-15T23:26:15.274(UTC-07:00),17.16649,5.95281,4.42263,14.20165,15.71068,8.32634
1692167175312,2023-08-15T23:26:15.312(UTC-07:00),17.16750,5.94681,4.41488,14.20602,15.70948,8.32059
1692167175349,2023-08-15T23:26:15.349(UTC-07:00),17.16509,5.98135,4.42783,14.19715,15.79920,8.35624
1692167175418,2023-08-15T23:26:15.418(UTC-07:00),17.14556,6.01161,4.45005,14.17293,15.86481,8.40552
1692167175454,2023-08-15T23:26:15.454(UTC-07:00),17.13442,6.03525,4.46221,14.16043,15.93776,8.42998
1692167175492,2023-08-15T23:26:15.492(UTC-07:00),17.13224,6.02525,4.47309,14.15627,15.96595,8.45146
1692167175567,2023-08-15T23:26:15.567(UTC-07:00),17.18787,6.02629,4.49241,14.19444,15.99082,8.48980
1692167175597,2023-08-15T23:26:15.597(UTC-07:00),17.16278,6.05742,4.45721,14.17663,16.06066,8.45137
1692167175634,2023-08-15T23:26:15.634(UTC-07:00),17.15597,6.10624,4.50076,14.15685,16.16994,8.52318
1692167175709,2023-08-15T23:26:15.709(UTC-07:00),17.17825,6.06832,4.51086,14.17889,16.16487,8.55049
1692167175748,2023-08-15T23:26:15.748(UTC-07:00),17.14850,6.06924,4.48928,14.15201,16.06120,8.53231
1692167175784,2023-08-15T23:26:15.784(UTC-07:00),17.14113,6.01150,4.49447,14.13773,15.72191,8.41992
1692167175852,2023-08-15T23:26:15.852(UTC-07:00),17.16419,5.94065,4.47305,14.15810,15.51564,8.31645
1692167175889,2023-08-15T23:26:15.889(UTC-07:00),17.13293,6.00180,4.44638,14.11761,15.50728,8.23056
1692167175927,2023-08-15T23:26:15.927(UTC-07:00),17.14256,5.94947,4.45848,14.12569,15.40483,8.20403
1692167175994,2023-08-15T23:26:15.994(UTC-07:00),17.15051,5.94548,4.46104,14.13067,15.42452,8.18066
1692167176032,2023-08-15T23:26:16.032(UTC-07:00),17.14876,5.94846,4.45789,14.14370,15.45010,8.21411
1692167176070,2023-08-15T23:26:16.070(UTC-07:00),17.14058,5.94906,4.43008,14.13799,15.43264,8.18163
1692167176137,2023-08-15T23:26:16.137(UTC-07:00),17.13191,5.97043,4.44000,14.12172,15.46774,8.19757
1692167176175,2023-08-15T23:26:16.175(UTC-07:00),17.16185,5.96170,4.47453,14.14193,15.50671,8.24739
1692167176212,2023-08-15T23:26:16.212(UTC-07:00),17.15100,6.01770,4.46297,14.11090,15.58864,8.24535
1692167176287,2023-08-15T23:26:16.287(UTC-07:00),17.16744,6.00993,4.48864,14.12032,15.64160,8.30033
1692167176317,2023-08-15T23:26:16.317(UTC-07:00),17.13417,6.05741,4.48477,14.07833,15.75157,8.29678
1692167176355,2023-08-15T23:26:16.355(UTC-07:00),17.14007,6.05340,4.53550,14.09422,15.79070,8.38625
1692167176430,2023-08-15T23:26:16.430(UTC-07:00),17.16479,6.05825,4.53780,14.12083,15.85697,8.41745
1692167176467,2023-08-15T23:26:16.467(UTC-07:00),17.14600,6.09157,4.50291,14.10706,15.93791,8.41117
1692167176497,2023-08-15T23:26:16.497(UTC-07:00),17.15243,6.08377,4.53641,14.10910,15.97163,8.46648
1692167176572,2023-08-15T23:26:16.572(UTC-07:00),17.13619,6.11982,4.52497,14.09381,16.05290,8.46421
1692167176609,2023-08-15T23:26:16.609(UTC-07:00),17.12439,6.17965,4.56786,14.07142,16.18828,8.54255
1692167176647,2023-08-15T23:26:16.647(UTC-07:00),17.13173,6.14876,4.57754,14.08897,16.21915,8.58783
1692167176714,2023-08-15T23:26:16.714(UTC-07:00),17.16356,6.13804,4.58433,14.09585,16.28105,8.58526
1692167176752,2023-08-15T23:26:16.752(UTC-07:00),17.15862,6.17026,4.58370,14.10508,16.35231,8.61157
1692167176789,2023-08-15T23:26:16.789(UTC-07:00),17.15025,6.20973,4.57251,14.08324,16.48629,8.63449
1692167176858,2023-08-15T23:26:16.858(UTC-07:00),17.15053,6.19717,4.61133,14.10357,16.47843,8.70273
1692167176894,2023-08-15T23:26:16.894(UTC-07:00),17.13672,6.13220,4.56154,14.08706,16.17611,8.60124
1692167176932,2023-08-15T23:26:16.932(UTC-07:00),17.14612,6.08933,4.56126,14.08407,15.84471,8.43307
1692167177007,2023-08-15T23:26:17.007(UTC-07:00),17.14485,6.05346,4.52365,14.07523,15.67466,8.32053
1692167177037,2023-08-15T23:26:17.037(UTC-07:00),17.15489,6.04005,4.53048,14.07007,15.59973,8.27834
1692167177074,2023-08-15T23:26:17.074(UTC-07:00),17.12794,6.06433,4.51423,14.04369,15.59575,8.23511
1692167177149,2023-08-15T23:26:17.149(UTC-07:00),17.16422,6.03200,4.54212,14.10271,15.59893,8.27104
1692167177187,2023-08-15T23:26:17.187(UTC-07:00),17.15461,6.05255,4.51433,14.08195,15.61896,8.26162
1692167177217,2023-08-15T23:26:17.217(UTC-07:00),17.14254,6.05127,4.52445,14.06992,15.60403,8.24108
1692167177292,2023-08-15T23:26:17.292(UTC-07:00),17.15772,6.03250,4.54857,14.08808,15.60587,8.28646
1692167177329,2023-08-15T23:26:17.329(UTC-07:00),17.16289,6.09435,4.53972,14.07226,15.76252,8.30183
1692167177367,2023-08-15T23:26:17.367(UTC-07:00),17.16539,6.11214,4.56504,14.07598,15.82545,8.37539
1692167177434,2023-08-15T23:26:17.434(UTC-07:00),17.17156,6.13944,4.59460,14.06529,15.93745,8.41087
1692167177472,2023-08-15T23:26:17.472(UTC-07:00),17.14842,6.17380,4.58618,14.04977,16.06030,8.45837
1692167177509,2023-08-15T23:26:17.509(UTC-07:00),17.16055,6.18861,4.62496,14.05462,16.13547,8.51778
1692167177578,2023-08-15T23:26:17.578(UTC-07:00),17.15219,6.23721,4.60643,14.04514,16.24731,8.53728
1692167177614,2023-08-15T23:26:17.614(UTC-07:00),17.15893,6.23222,4.62862,14.04779,16.28340,8.58298
1692167177652,2023-08-15T23:26:17.652(UTC-07:00),17.16535,6.26785,4.63941,14.05067,16.38526,8.61440
1692167177727,2023-08-15T23:26:17.727(UTC-07:00),17.15355,6.26331,4.64585,14.04049,16.44341,8.65363
1692167177757,2023-08-15T23:26:17.757(UTC-07:00),17.15445,6.29223,4.66684,14.03812,16.51257,8.70710
1692167177794,2023-08-15T23:26:17.794(UTC-07:00),17.14135,6.30686,4.66061,14.03722,16.62538,8.73097
1692167177870,2023-08-15T23:26:17.870(UTC-07:00),17.14849,6.32980,4.66739,14.01815,16.71003,8.75581
1692167177907,2023-08-15T23:26:17.907(UTC-07:00),17.13237,6.35271,4.68584,14.00964,16.73600,8.80826
1692167177937,2023-08-15T23:26:17.937(UTC-07:00),17.15959,6.22572,4.68194,14.03027,16.30724,8.71268
1692167178012,2023-08-15T23:26:18.012(UTC-07:00),17.15516,6.16899,4.61217,14.02887,15.96781,8.47873
1692167178050,2023-08-15T23:26:18.050(UTC-07:00),17.14921,6.15833,4.60362,14.02362,15.85947,8.37481
1692167178087,2023-08-15T23:26:18.087(UTC-07:00),17.14205,6.15431,4.61122,14.01276,15.81534,8.36294
1692167178154,2023-08-15T23:26:18.154(UTC-07:00),17.13736,6.17461,4.61953,13.98616,15.80232,8.35327
1692167178192,2023-08-15T23:26:18.192(UTC-07:00),17.12347,6.19630,4.61952,13.97052,15.86004,8.37981
1692167178229,2023-08-15T23:26:18.229(UTC-07:00),17.14097,6.18866,4.64194,13.97953,15.87634,8.39228
1692167178298,2023-08-15T23:26:18.298(UTC-07:00),17.12974,6.19457,4.62505,13.97996,15.88740,8.39032
1692167178334,2023-08-15T23:26:18.334(UTC-07:00),17.14071,6.20158,4.64817,13.97864,15.92615,8.40768
1692167178371,2023-08-15T23:26:18.371(UTC-07:00),17.13936,6.23900,4.63638,13.97550,16.02853,8.41665
1692167178447,2023-08-15T23:26:18.447(UTC-07:00),17.15015,6.21459,4.68223,13.99163,16.06351,8.48393
1692167178477,2023-08-15T23:26:18.477(UTC-07:00),17.11911,6.27385,4.65663,13.95347,16.16570,8.48551
1692167178514,2023-08-15T23:26:18.514(UTC-07:00),17.13669,6.29150,4.69624,13.96400,16.25629,8.54897
1692167178589,2023-08-15T23:26:18.589(UTC-07:00),17.17353,6.26243,4.70515,14.00961,16.29649,8.60065
1692167178627,2023-08-15T23:26:18.627(UTC-07:00),17.15355,6.29972,4.67579,13.98897,16.39322,8.60319
1692167178658,2023-08-15T23:26:18.658(UTC-07:00),17.15721,6.30541,4.69572,13.99095,16.44576,8.64347
1692167178732,2023-08-15T23:26:18.732(UTC-07:00),17.14992,6.34372,4.70233,13.97960,16.54313,8.66010
1692167178769,2023-08-15T23:26:18.769(UTC-07:00),17.14246,6.36846,4.72044,13.96930,16.64492,8.72766
1692167178807,2023-08-15T23:26:18.807(UTC-07:00),17.15140,6.37379,4.73130,13.98167,16.71136,8.75731
1692167178874,2023-08-15T23:26:18.874(UTC-07:00),17.16559,6.41463,4.72533,13.98810,16.79602,8.78455
1692167178912,2023-08-15T23:26:18.912(UTC-07:00),17.13821,6.35081,4.71740,13.97570,16.50512,8.75787
1692167178950,2023-08-15T23:26:18.950(UTC-07:00),17.13628,6.25952,4.69685,13.95800,16.13493,8.57370
1692167179017,2023-08-15T23:26:19.017(UTC-07:00),17.13861,6.24932,4.69190,13.94755,15.97439,8.48313
1692167179055,2023-08-15T23:26:19.055(UTC-07:00),17.15569,6.22300,4.67259,13.95649,15.90941,8.42101
1692167179093,2023-08-15T23:26:19.093(UTC-07:00),17.13430,6.22240,4.66207,13.95047,15.87547,8.40082
1692167179167,2023-08-15T23:26:19.167(UTC-07:00),17.15593,6.21239,4.65365,13.95954,15.88934,8.38153
1692167179197,2023-08-15T23:26:19.197(UTC-07:00),17.14623,6.21880,4.66236,13.96426,15.90572,8.39195
1692167179235,2023-08-15T23:26:19.235(UTC-07:00),17.12886,6.26177,4.64947,13.93168,15.97194,8.37849
1692167179309,2023-08-15T23:26:19.309(UTC-07:00),17.14526,6.28296,4.69993,13.93686,16.05523,8.45193
1692167179346,2023-08-15T23:26:19.346(UTC-07:00),17.13525,6.32609,4.69355,13.92382,16.19593,8.49825
1692167179377,2023-08-15T23:26:19.377(UTC-07:00),17.11312,6.34926,4.71393,13.90658,16.29556,8.55633
1692167179452,2023-08-15T23:26:19.452(UTC-07:00),17.13280,6.35217,4.75839,13.91287,16.37580,8.63970
1692167179489,2023-08-15T23:26:19.489(UTC-07:00),17.12412,6.39517,4.75201,13.90556,16.47827,8.65426
1692167179527,2023-08-15T23:26:19.527(UTC-07:00),17.14897,6.35803,4.77945,13.94207,16.51140,8.70574
1692167179594,2023-08-15T23:26:19.594(UTC-07:00),17.14766,6.39151,4.73903,13.94410,16.59654,8.69225
1692167179632,2023-08-15T23:26:19.632(UTC-07:00),17.12777,6.44553,4.73215,13.90673,16.69805,8.70565
1692167179669,2023-08-15T23:26:19.669(UTC-07:00),17.12128,6.43600,4.78418,13.91701,16.75935,8.78543
1692167179738,2023-08-15T23:26:19.738(UTC-07:00),17.12460,6.48068,4.79740,13.89917,16.86017,8.82378
1692167179774,2023-08-15T23:26:19.774(UTC-07:00),17.12126,6.45630,4.80018,13.89800,16.87018,8.87401
1692167179812,2023-08-15T23:26:19.812(UTC-07:00),17.14401,6.39192,4.80186,13.91823,16.56446,8.81126
1692167179887,2023-08-15T23:26:19.887(UTC-07:00),17.12244,6.36168,4.74654,13.89467,16.27248,8.60172
1692167179918,2023-08-15T23:26:19.918(UTC-07:00),17.14037,6.33365,4.73905,13.90376,16.14671,8.51433
1692167179954,2023-08-15T23:26:19.954(UTC-07:00),17.14334,6.30476,4.73098,13.89767,16.08677,8.47849
1692167180029,2023-08-15T23:26:20.029(UTC-07:00),17.12850,6.32022,4.74982,13.89305,16.05814,8.46826
1692167180067,2023-08-15T23:26:20.067(UTC-07:00),17.13413,6.32659,4.74898,13.89616,16.10608,8.48621
1692167180097,2023-08-15T23:26:20.097(UTC-07:00),17.14101,6.32403,4.73869,13.87944,16.10545,8.49034
1692167180172,2023-08-15T23:26:20.172(UTC-07:00),17.13977,6.31258,4.75309,13.90135,16.09275,8.49072
1692167180209,2023-08-15T23:26:20.209(UTC-07:00),17.13620,6.35088,4.74041,13.88799,16.14767,8.49107
1692167180247,2023-08-15T23:26:20.247(UTC-07:00),17.13509,6.36205,4.76140,13.87199,16.21080,8.53379
1692167180314,2023-08-15T23:26:20.314(UTC-07:00),17.13594,6.37586,4.79166,13.88124,16.27494,8.57827
1692167180352,2023-08-15T23:26:20.352(UTC-07:00),17.12610,6.39185,4.75583,13.87004,16.35266,8.56734
1692167180389,2023-08-15T23:26:20.389(UTC-07:00),17.14964,6.38195,4.78886,13.90000,16.40478,8.61544
1692167180458,2023-08-15T23:26:20.458(UTC-07:00),17.16105,6.40790,4.78243,13.90452,16.48208,8.64254
1692167180495,2023-08-15T23:26:20.495(UTC-07:00),17.14169,6.43457,4.78124,13.89173,16.55244,8.68113
1692167180532,2023-08-15T23:26:20.532(UTC-07:00),17.13166,6.41736,4.78390,13.87977,16.61234,8.70354
1692167180607,2023-08-15T23:26:20.607(UTC-07:00),17.11922,6.48945,4.82047,13.85841,16.72817,8.75922
1692167180637,2023-08-15T23:26:20.637(UTC-07:00),17.12308,6.47361,4.84620,13.85757,16.70024,8.80660
1692167180674,2023-08-15T23:26:20.674(UTC-07:00),17.12103,6.42815,4.82274,13.84961,16.40725,8.72544
1692167180750,2023-08-15T23:26:20.750(UTC-07:00),17.13640,6.38122,4.79936,13.85365,16.14994,8.54412
1692167180787,2023-08-15T23:26:20.787(UTC-07:00),17.13402,6.34902,4.78298,13.85904,16.02672,8.47803
